filename,width,height,class,xmin,ymin,xmax,ymax
MirrorWEBFire1422_jpg.rf.78c4d0ef84e00897c9a3269f70574f88.jpg,416,416,fire1,341,239,349,275
MirrorWEBFire1422_jpg.rf.78c4d0ef84e00897c9a3269f70574f88.jpg,416,416,fire1,373,260,385,296
MirrorWEBFire1422_jpg.rf.78c4d0ef84e00897c9a3269f70574f88.jpg,416,416,fire1,266,303,294,319
MirrorWEBFire1422_jpg.rf.78c4d0ef84e00897c9a3269f70574f88.jpg,416,416,fire1,250,306,268,322
MirrorWEBFire1422_jpg.rf.78c4d0ef84e00897c9a3269f70574f88.jpg,416,416,fire1,290,303,337,325
MirrorWEBFire1422_jpg.rf.78c4d0ef84e00897c9a3269f70574f88.jpg,416,416,fire1,181,310,194,321
MirrorWEBFire1422_jpg.rf.78c4d0ef84e00897c9a3269f70574f88.jpg,416,416,fire1,340,300,401,339
MirrorWEBFire1422_jpg.rf.78c4d0ef84e00897c9a3269f70574f88.jpg,416,416,fire1,195,313,215,328
MirrorWEBFire1422_jpg.rf.78c4d0ef84e00897c9a3269f70574f88.jpg,416,416,fire1,214,312,252,330
WEBFire1117_jpg.rf.7b3372be836a8a1e907bcd77007ef625.jpg,416,416,0,90,160,103,184
WEBFire1117_jpg.rf.7b3372be836a8a1e907bcd77007ef625.jpg,416,416,0,87,162,104,184
WEBFire1117_jpg.rf.7b3372be836a8a1e907bcd77007ef625.jpg,416,416,0,101,138,235,210
WEBFire1117_jpg.rf.7b3372be836a8a1e907bcd77007ef625.jpg,416,416,0,18,149,87,210
WEBFire1117_jpg.rf.7b3372be836a8a1e907bcd77007ef625.jpg,416,416,0,297,180,307,192
WEBFire1117_jpg.rf.7b3372be836a8a1e907bcd77007ef625.jpg,416,416,fire1,346,179,364,207
WEBFire1117_jpg.rf.7b3372be836a8a1e907bcd77007ef625.jpg,416,416,0,286,192,296,206
WEBFire1117_jpg.rf.7b3372be836a8a1e907bcd77007ef625.jpg,416,416,0,234,194,255,206
WEBFire1117_jpg.rf.7b3372be836a8a1e907bcd77007ef625.jpg,416,416,0,261,190,285,212
NoiseWEBFire1433_jpg.rf.7cc253b8e5dbc5d60d58281e35de6755.jpg,416,416,smoky fire,178,197,229,357
NoiseWEBFire1433_jpg.rf.7cc253b8e5dbc5d60d58281e35de6755.jpg,416,416,smoky fire,240,276,278,393
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,182,108,251,142
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,139,144,168,216
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,87,155,109,209
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,171,134,253,235
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,251,168,265,208
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,110,177,138,222
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,28,145,84,297
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,149,221,167,231
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,139,230,162,254
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,93,227,113,284
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,0,81,255,93,267
77_jpg.rf.7c9759003aaba45aaaaaaac825099267.jpg,416,416,fire1,281,330,332,345
MirrorWEBSmoke1315_jpg.rf.7de96a90c668e849635459ec6692339a.jpg,416,416,smoky fire,10,203,84,243
MirrorWEBSmoke1315_jpg.rf.7de96a90c668e849635459ec6692339a.jpg,416,416,fire1,188,170,416,295
MirrorWEBSmoke1315_jpg.rf.7de96a90c668e849635459ec6692339a.jpg,416,416,fire1,199,316,220,350
MirrorWEBSmoke1315_jpg.rf.7de96a90c668e849635459ec6692339a.jpg,416,416,fire1,285,325,318,372
MirrorWEBSmoke1315_jpg.rf.7de96a90c668e849635459ec6692339a.jpg,416,416,fire1,222,330,283,370
36a94f02266d3105_jpg.rf.7de0fcc79f1a2757cb922d0e218e32ce.jpg,416,416,fire1,231,383,265,415
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,black smoke,245,62,291,140
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,black smoke,182,137,273,166
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,black smoke,16,139,131,216
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,black smoke,198,168,275,193
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,smoky fire,112,140,220,247
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,black smoke,254,194,284,218
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,smoky fire,219,192,305,247
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,smoky fire,135,254,150,268
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,smoky fire,75,231,125,317
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,smoky fire,121,279,131,301
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,smoky fire,211,296,233,323
28-190226_wn_perez_640_hpMain_16x9_992_jpg.rf.7bd0de04e5a2838c44c3e86de84c2c00.jpg,416,416,black smoke,0,0,243,137
WEBFire1598_jpg.rf.7def472dbda588f1e76766f114adaa94.jpg,416,416,fire1,199,29,308,297
WEBFire1598_jpg.rf.7def472dbda588f1e76766f114adaa94.jpg,416,416,fire1,76,141,195,253
WEBFire1598_jpg.rf.7def472dbda588f1e76766f114adaa94.jpg,416,416,fire1,118,259,193,301
WEBFire1532_jpg.rf.7de28ca90d94c1555ff5b857706cc39c.jpg,416,416,0,6,7,73,259
WEBFire1532_jpg.rf.7de28ca90d94c1555ff5b857706cc39c.jpg,416,416,0,116,104,164,289
WEBFire1532_jpg.rf.7de28ca90d94c1555ff5b857706cc39c.jpg,416,416,0,267,7,346,330
MirrorWEBFire1260_jpg.rf.7f55091c99a950e4a019a75117e54ff1.jpg,416,416,smoky fire,84,8,367,351
MirrorWEBFire1260_jpg.rf.7f55091c99a950e4a019a75117e54ff1.jpg,416,416,smoky fire,370,169,414,219
1147_jpg.rf.7cd5e3cb5ab645371158976eb22900c9.jpg,416,416,fire1,80,257,140,359
1147_jpg.rf.7cd5e3cb5ab645371158976eb22900c9.jpg,416,416,fire1,166,327,284,382
1147_jpg.rf.7cd5e3cb5ab645371158976eb22900c9.jpg,416,416,fire1,295,373,313,390
1147_jpg.rf.7cd5e3cb5ab645371158976eb22900c9.jpg,416,416,smoky fire,72,0,261,119
510_jpg.rf.7d618915ccc594d51bcbfd63fddcc8fd.jpg,416,416,smoky fire,210,108,219,117
510_jpg.rf.7d618915ccc594d51bcbfd63fddcc8fd.jpg,416,416,black smoke,154,0,209,34
510_jpg.rf.7d618915ccc594d51bcbfd63fddcc8fd.jpg,416,416,smoky fire,208,160,222,171
510_jpg.rf.7d618915ccc594d51bcbfd63fddcc8fd.jpg,416,416,smoky fire,214,24,222,40
510_jpg.rf.7d618915ccc594d51bcbfd63fddcc8fd.jpg,416,416,black smoke,240,0,391,124
510_jpg.rf.7d618915ccc594d51bcbfd63fddcc8fd.jpg,416,416,black smoke,155,40,255,156
new_fire_fire-485_png_jpg.rf.7c967683ec5d1c78a169c6e6229ffcdd.jpg,416,416,fire1,252,204,322,290
new_fire_fire-485_png_jpg.rf.7c967683ec5d1c78a169c6e6229ffcdd.jpg,416,416,fire1,217,291,247,316
new_fire_fire-485_png_jpg.rf.7c967683ec5d1c78a169c6e6229ffcdd.jpg,416,416,fire1,104,319,139,338
new_fire_fire-485_png_jpg.rf.7c967683ec5d1c78a169c6e6229ffcdd.jpg,416,416,fire1,79,325,104,357
new_fire_fire-485_png_jpg.rf.7c967683ec5d1c78a169c6e6229ffcdd.jpg,416,416,fire1,51,347,82,363
new_fire_fire-485_png_jpg.rf.7c967683ec5d1c78a169c6e6229ffcdd.jpg,416,416,fire1,11,355,46,392
new_fire_fire-485_png_jpg.rf.7c967683ec5d1c78a169c6e6229ffcdd.jpg,416,416,fire1,57,378,76,403
new_fire_8_jpg.rf.7ece9a74c7319a089df79f06e7151fa0.jpg,416,416,fire1,123,187,374,398
23d49c1d550c4c8b_jpg.rf.7dc9b929d3f184693a50e958851991cf.jpg,416,416,fire1,162,96,249,251
23d49c1d550c4c8b_jpg.rf.7dc9b929d3f184693a50e958851991cf.jpg,416,416,fire1,138,179,158,236
23d49c1d550c4c8b_jpg.rf.7dc9b929d3f184693a50e958851991cf.jpg,416,416,fire1,268,233,290,277
23d49c1d550c4c8b_jpg.rf.7dc9b929d3f184693a50e958851991cf.jpg,416,416,fire1,272,258,281,284
23d49c1d550c4c8b_jpg.rf.7dc9b929d3f184693a50e958851991cf.jpg,416,416,fire1,192,268,212,290
23d49c1d550c4c8b_jpg.rf.7dc9b929d3f184693a50e958851991cf.jpg,416,416,fire1,176,274,190,296
23d49c1d550c4c8b_jpg.rf.7dc9b929d3f184693a50e958851991cf.jpg,416,416,fire1,99,284,112,298
23d49c1d550c4c8b_jpg.rf.7dc9b929d3f184693a50e958851991cf.jpg,416,416,fire1,151,308,163,327
WEBFire1805_jpg.rf.7f28ea58cfe031a7a8a1339c6e16e18b.jpg,416,416,fire1,199,304,257,351
WEBFire1805_jpg.rf.7f28ea58cfe031a7a8a1339c6e16e18b.jpg,416,416,fire1,266,351,286,376
WEBFire1805_jpg.rf.7f28ea58cfe031a7a8a1339c6e16e18b.jpg,416,416,fire1,295,365,332,414
WEBSmoke1218_jpg.rf.7f5128e5da1e1e4aa8a89287bbbae4ec.jpg,416,416,smoky fire,191,212,227,242
WEBSmoke1218_jpg.rf.7f5128e5da1e1e4aa8a89287bbbae4ec.jpg,416,416,smoky fire,362,217,414,239
WEBSmoke1218_jpg.rf.7f5128e5da1e1e4aa8a89287bbbae4ec.jpg,416,416,smoky fire,95,228,127,245
WEBSmoke1218_jpg.rf.7f5128e5da1e1e4aa8a89287bbbae4ec.jpg,416,416,fire1,259,239,281,277
WEBFire1709_jpg.rf.7d861801fa989e71aa6cd0dcaae2bf68.jpg,416,416,fire1,154,56,354,281
NoiseWEBFire2236_jpg.rf.7e6de3f1b2509244069628c9e079d8e1.jpg,416,416,0,122,186,130,193
NoiseWEBFire2236_jpg.rf.7e6de3f1b2509244069628c9e079d8e1.jpg,416,416,0,158,211,165,220
NoiseWEBFire2236_jpg.rf.7e6de3f1b2509244069628c9e079d8e1.jpg,416,416,0,169,226,203,249
NoiseWEBFire2236_jpg.rf.7e6de3f1b2509244069628c9e079d8e1.jpg,416,416,0,202,226,225,242
NoiseWEBFire2236_jpg.rf.7e6de3f1b2509244069628c9e079d8e1.jpg,416,416,0,230,205,255,235
NoiseWEBFire2236_jpg.rf.7e6de3f1b2509244069628c9e079d8e1.jpg,416,416,0,226,241,244,251
NoiseWEBFire1202_jpg.rf.7f24e5e2c3f5e2253e00be10f32bf43e.jpg,416,416,smoky fire,234,157,310,245
NoiseWEBFire1202_jpg.rf.7f24e5e2c3f5e2253e00be10f32bf43e.jpg,416,416,smoky fire,210,206,242,345
NoiseWEBFire1202_jpg.rf.7f24e5e2c3f5e2253e00be10f32bf43e.jpg,416,416,0,239,246,278,321
NoiseWEBFire1202_jpg.rf.7f24e5e2c3f5e2253e00be10f32bf43e.jpg,416,416,black smoke,278,248,346,337
NoiseWEBFire1202_jpg.rf.7f24e5e2c3f5e2253e00be10f32bf43e.jpg,416,416,black smoke,263,3,313,157
new_fire_21_jpg.rf.7f77166a8b44563250df6759094a01e6.jpg,416,416,fire1,234,81,319,378
new_fire_21_jpg.rf.7f77166a8b44563250df6759094a01e6.jpg,416,416,smoky fire,72,205,204,309
MirrorWEBFire1202_jpg.rf.7e3665ecbc24fce26a1bfe98b2b7374b.jpg,416,416,smoky fire,101,129,171,203
MirrorWEBFire1202_jpg.rf.7e3665ecbc24fce26a1bfe98b2b7374b.jpg,416,416,smoky fire,90,207,215,342
MirrorWEBFire1202_jpg.rf.7e3665ecbc24fce26a1bfe98b2b7374b.jpg,416,416,0,140,250,175,322
1034_jpg.rf.7fde39fca927bd6de5ddabb6f546efa2.jpg,416,416,black smoke,262,156,286,193
1034_jpg.rf.7fde39fca927bd6de5ddabb6f546efa2.jpg,416,416,smoky fire,137,158,309,269
1034_jpg.rf.7fde39fca927bd6de5ddabb6f546efa2.jpg,416,416,smoky fire,188,299,200,317
1034_jpg.rf.7fde39fca927bd6de5ddabb6f546efa2.jpg,416,416,black smoke,112,0,295,151
WEBFire1433_jpg.rf.80179a23af1cfbae12e56d2a055ef389.jpg,416,416,smoky fire,178,197,229,357
WEBFire1433_jpg.rf.80179a23af1cfbae12e56d2a055ef389.jpg,416,416,smoky fire,240,276,278,393
WEBFire1433_jpg.rf.80179a23af1cfbae12e56d2a055ef389.jpg,416,416,smoky fire,188,1,211,12
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,0,202,120,219,144
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,0,324,143,355,179
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,0,203,151,234,193
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,fire1,39,144,53,217
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,0,315,173,328,195
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,fire1,26,181,45,200
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,0,240,225,262,254
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,fire1,151,277,186,323
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,fire1,406,290,416,322
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,0,402,325,409,355
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,fire1,172,327,183,354
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,0,170,355,232,416
f50_JPG_jpg.rf.7ee8b9e29b7fd6a42b0e2bd2e0d864b1.jpg,416,416,0,311,41,321,57
f33_jpg.rf.7f965b9d78c69a33799a527694ec8427.jpg,416,416,fire1,257,86,270,122
f33_jpg.rf.7f965b9d78c69a33799a527694ec8427.jpg,416,416,smoky fire,403,92,415,149
f33_jpg.rf.7f965b9d78c69a33799a527694ec8427.jpg,416,416,smoky fire,380,97,394,158
f33_jpg.rf.7f965b9d78c69a33799a527694ec8427.jpg,416,416,fire1,266,84,358,269
f33_jpg.rf.7f965b9d78c69a33799a527694ec8427.jpg,416,416,fire1,321,5,390,76
f33_jpg.rf.7f965b9d78c69a33799a527694ec8427.jpg,416,416,fire1,293,28,323,87
f33_jpg.rf.7f965b9d78c69a33799a527694ec8427.jpg,416,416,fire1,277,58,289,73
b33_JPG_jpg.rf.80472ec42713d31178c64fcee2bf654b.jpg,416,416,smoky fire,347,170,358,195
b33_JPG_jpg.rf.80472ec42713d31178c64fcee2bf654b.jpg,416,416,smoky fire,313,178,338,192
b33_JPG_jpg.rf.80472ec42713d31178c64fcee2bf654b.jpg,416,416,smoky fire,366,181,404,200
b33_JPG_jpg.rf.80472ec42713d31178c64fcee2bf654b.jpg,416,416,smoky fire,323,200,337,218
b33_JPG_jpg.rf.80472ec42713d31178c64fcee2bf654b.jpg,416,416,smoky fire,380,206,406,266
WEBFire2056_jpg.rf.80401fb0ff5cabb3141daccb17dda446.jpg,416,416,fire1,164,12,192,32
WEBFire2056_jpg.rf.80401fb0ff5cabb3141daccb17dda446.jpg,416,416,fire1,370,201,409,252
WEBFire2056_jpg.rf.80401fb0ff5cabb3141daccb17dda446.jpg,416,416,fire1,270,233,365,321
WEBFire2056_jpg.rf.80401fb0ff5cabb3141daccb17dda446.jpg,416,416,fire1,145,241,196,328
WEBSmoke3245_jpg.rf.7db2226d6a4e1884b598611d71fd0bba.jpg,416,416,fire1,158,158,183,168
WEBSmoke1221_jpg.rf.7fe9e28baf7d3ec8d4a285c9264d2972.jpg,416,416,smoky fire,211,134,233,166
WEBSmoke1221_jpg.rf.7fe9e28baf7d3ec8d4a285c9264d2972.jpg,416,416,fire1,241,134,267,253
WEBSmoke1221_jpg.rf.7fe9e28baf7d3ec8d4a285c9264d2972.jpg,416,416,smoky fire,292,172,326,220
9db60ec1aa0b5674_jpg.rf.803b87225c787f705bd9a6b53b0a8d1e.jpg,416,416,0,255,299,284,366
9db60ec1aa0b5674_jpg.rf.803b87225c787f705bd9a6b53b0a8d1e.jpg,416,416,fire1,245,339,256,358
9db60ec1aa0b5674_jpg.rf.803b87225c787f705bd9a6b53b0a8d1e.jpg,416,416,0,284,358,295,383
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,101,109,116,148
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,304,124,313,135
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,192,125,201,142
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,22,121,81,159
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,304,133,348,149
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,247,135,255,149
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,smoky fire,274,114,363,171
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,smoky fire,3,52,191,233
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,293,145,300,164
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,277,148,287,167
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,88,122,107,230
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,189,149,274,205
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,151,151,186,211
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,69,169,79,198
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,44,174,54,198
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,57,172,65,199
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,129,195,147,229
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,109,209,127,227
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,72,204,80,233
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,57,210,65,229
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,43,210,50,232
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,0,107,231,143,245
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,black smoke,129,0,186,95
669_jpg.rf.7a136a59a5283ea3485e6a53ddb296f8.jpg,416,416,black smoke,156,0,370,102
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,0,66,141,79,177
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,0,99,140,109,180
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,0,93,138,110,186
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,fire1,260,89,356,249
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,smoky fire,15,58,143,359
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,0,213,205,236,249
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,0,312,265,323,306
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,0,94,263,110,310
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,0,43,296,50,312
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,0,147,327,158,347
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,0,93,329,108,356
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,0,55,331,63,359
702_jpg.rf.7fe152aeaca5266bfc21e7fb2718dd92.jpg,416,416,fire1,317,53,340,89
WEBFire1107_jpg.rf.7f21b0646c9f54e648562c04f4cd3056.jpg,416,416,0,112,236,345,299
WEBFire1107_jpg.rf.7f21b0646c9f54e648562c04f4cd3056.jpg,416,416,smoky fire,344,249,395,296
WEBFire1107_jpg.rf.7f21b0646c9f54e648562c04f4cd3056.jpg,416,416,0,96,268,100,278
MirrorWEBFire1360_jpg.rf.8013f7936a3b9d2542744ab7ea94edfc.jpg,416,416,fire1,381,188,394,201
MirrorWEBFire1360_jpg.rf.8013f7936a3b9d2542744ab7ea94edfc.jpg,416,416,fire1,209,218,248,282
MirrorWEBFire1360_jpg.rf.8013f7936a3b9d2542744ab7ea94edfc.jpg,416,416,fire1,297,245,311,261
MirrorWEBFire1360_jpg.rf.8013f7936a3b9d2542744ab7ea94edfc.jpg,416,416,fire1,247,282,264,310
MirrorWEBFire1360_jpg.rf.8013f7936a3b9d2542744ab7ea94edfc.jpg,416,416,fire1,277,287,329,364
MirrorWEBSmoke738_jpg.rf.8184b9d45f55bdad1c367cb270789d65.jpg,416,416,black smoke,154,114,220,203
MirrorWEBSmoke738_jpg.rf.8184b9d45f55bdad1c367cb270789d65.jpg,416,416,black smoke,161,203,181,247
MirrorWEBSmoke738_jpg.rf.8184b9d45f55bdad1c367cb270789d65.jpg,416,416,black smoke,96,167,163,302
MirrorWEBSmoke738_jpg.rf.8184b9d45f55bdad1c367cb270789d65.jpg,416,416,0,107,304,147,409
MirrorWEBSmoke738_jpg.rf.8184b9d45f55bdad1c367cb270789d65.jpg,416,416,0,76,384,104,413
MirrorWEBFire1216_jpg.rf.80b33e717a16595339117f6f875d8bf6.jpg,416,416,0,48,88,105,241
MirrorWEBFire1216_jpg.rf.80b33e717a16595339117f6f875d8bf6.jpg,416,416,black smoke,39,1,109,82
FireDetectionImage_MirrorWEBFire1346_jpg.rf.80c124122aafbafda614ec8f6c51c8af.jpg,416,416,0,253,219,282,296
WEBFire1888_jpg.rf.80b77b7028022e9f4bad46b769d0ee77.jpg,416,416,0,260,268,347,294
WEBFire1888_jpg.rf.80b77b7028022e9f4bad46b769d0ee77.jpg,416,416,0,374,277,392,290
WEBFire1888_jpg.rf.80b77b7028022e9f4bad46b769d0ee77.jpg,416,416,0,163,276,200,295
WEBFire1888_jpg.rf.80b77b7028022e9f4bad46b769d0ee77.jpg,416,416,0,93,277,133,295
WEBFire1888_jpg.rf.80b77b7028022e9f4bad46b769d0ee77.jpg,416,416,0,231,281,240,292
WEBFire1888_jpg.rf.80b77b7028022e9f4bad46b769d0ee77.jpg,416,416,0,61,282,77,295
WEBFire1888_jpg.rf.80b77b7028022e9f4bad46b769d0ee77.jpg,416,416,0,137,282,159,296
WEBFire1888_jpg.rf.80b77b7028022e9f4bad46b769d0ee77.jpg,416,416,0,10,283,50,299
WEBSmoke055_jpg.rf.8026dd3c88ead37dbe6b0731d9d9db0c.jpg,416,416,fire1,36,292,50,323
NoiseWEBSmoke2149_jpg.rf.813fb030b035b5be54185e61a484aa9f.jpg,416,416,smoky fire,179,129,197,137
NoiseWEBSmoke2149_jpg.rf.813fb030b035b5be54185e61a484aa9f.jpg,416,416,smoky fire,53,142,65,151
new_fire_fire-564_png_jpg.rf.80e227e1ec128d18a61e03e76c756f92.jpg,416,416,smoky fire,22,154,41,188
new_fire_fire-564_png_jpg.rf.80e227e1ec128d18a61e03e76c756f92.jpg,416,416,smoky fire,63,209,118,261
new_fire_fire-564_png_jpg.rf.80e227e1ec128d18a61e03e76c756f92.jpg,416,416,smoky fire,124,209,270,318
new_fire_fire-564_png_jpg.rf.80e227e1ec128d18a61e03e76c756f92.jpg,416,416,smoky fire,345,304,415,346
MirrorWEBSmoke2486_jpg.rf.8009f5a8fc9c7c3ae6707a8b910ee850.jpg,416,416,fire1,181,77,207,127
MirrorWEBSmoke2486_jpg.rf.8009f5a8fc9c7c3ae6707a8b910ee850.jpg,416,416,fire1,174,136,181,148
MirrorWEBSmoke100_jpg.rf.80c086760f467a8fe51f2c437eb62d3b.jpg,416,416,smoky fire,256,180,328,215
WEBFire1063_jpg.rf.8147c726ac84a736c7ce6d098e17ed6c.jpg,416,416,black smoke,298,76,415,260
WEBFire1063_jpg.rf.8147c726ac84a736c7ce6d098e17ed6c.jpg,416,416,black smoke,229,130,297,232
WEBFire1063_jpg.rf.8147c726ac84a736c7ce6d098e17ed6c.jpg,416,416,0,357,265,383,277
WEBFire1063_jpg.rf.8147c726ac84a736c7ce6d098e17ed6c.jpg,416,416,0,284,284,328,318
WEBFire1063_jpg.rf.8147c726ac84a736c7ce6d098e17ed6c.jpg,416,416,0,326,276,415,350
WEBFire1063_jpg.rf.8147c726ac84a736c7ce6d098e17ed6c.jpg,416,416,0,311,318,325,332
new_fire_fire-543_png_jpg.rf.81a94596b8f65bdcbb958f4e4dc96798.jpg,416,416,fire1,188,188,388,304
new_fire_fire-543_png_jpg.rf.81a94596b8f65bdcbb958f4e4dc96798.jpg,416,416,0,4,233,75,295
new_fire_fire-335_png_jpg.rf.80d69da0d9450f825536511f59b5b5cc.jpg,416,416,fire1,131,119,239,263
new_fire_fire-335_png_jpg.rf.80d69da0d9450f825536511f59b5b5cc.jpg,416,416,fire1,355,235,388,392
new_fire_fire-335_png_jpg.rf.80d69da0d9450f825536511f59b5b5cc.jpg,416,416,fire1,266,345,299,415
782_jpg.rf.808dac61042da6943e3609b700b38ba3.jpg,416,416,fire1,223,109,249,119
782_jpg.rf.808dac61042da6943e3609b700b38ba3.jpg,416,416,fire1,187,112,211,131
782_jpg.rf.808dac61042da6943e3609b700b38ba3.jpg,416,416,fire1,164,116,191,146
new_fire_fire-405_png_jpg.rf.81a34473e5aa6655fe809647ff2d3157.jpg,416,416,fire1,86,50,324,176
NoiseWEBFire1120_jpg.rf.81a8bf952c661f43dc56e55200c84f05.jpg,416,416,smoky fire,155,94,174,118
NoiseWEBFire1120_jpg.rf.81a8bf952c661f43dc56e55200c84f05.jpg,416,416,0,134,100,151,117
NoiseWEBFire1120_jpg.rf.81a8bf952c661f43dc56e55200c84f05.jpg,416,416,0,132,120,173,145
NoiseWEBFire1120_jpg.rf.81a8bf952c661f43dc56e55200c84f05.jpg,416,416,0,189,165,218,194
